video_id,channel_id,title,published_at,duration_seconds,description,thumbnail_url,video_url
aoP5EPC9Skw,UCUEOHBht8pnQhQvCfIcl-gg,Función Query en Google Sheets,2024-07-23 08:17:15+00:00,1991,"Usar referencias de celdas en función query de Google Sheets

Descargar Archivo:
https://docs.google.com/spreadsheets/d/1QxH4IBXB6xrbER8HoJDUq097NloIaSxKOyl9s9qUTNI/edit?usp=sharing

¿En la función Query se usa lenguaje SQL?
No exactamente, el lenguaje que se utiliza es el de consulta de la API de visualización de Google, sin embargo, es muy similar a SQL.

Documentación
https://developers.google.com/chart/interactive/docs/querylanguage?hl=es-419#aggregation-functions",https://i.ytimg.com/vi/aoP5EPC9Skw/hqdefault.jpg,https://www.youtube.com/watch?v=aoP5EPC9Skw
VUPm0AxqTho,UCUEOHBht8pnQhQvCfIcl-gg,Actualizar datos automáticamente en tabla dinámica de google sheets,2024-07-14 18:00:57+00:00,431,,https://i.ytimg.com/vi/VUPm0AxqTho/hqdefault.jpg,https://www.youtube.com/watch?v=VUPm0AxqTho
1ISPibwIVQA,UCUEOHBht8pnQhQvCfIcl-gg,Como calcular la cuota de un préstamo | Tabla de amortización | PERU,2024-07-07 17:08:23+00:00,2350,"Temas revisados:

1) Cómo calcular el valor de la cuota de un préstamo
2) Cuál es la tasa ideal para conseguir un préstamos
3) Qué es la tabla de amortización
4) Qué es amortización de un préstamo
5) Simulador de cuotas de préstamos
6) Cómo saber cuánto debo al banco si hago un pago adelantado

Links importantes:

Plantilla de simulador:
https://docs.google.com/spreadsheets/d/19raJqwXRQrrcHsSm-PcpOeZaFtkNfAC7_5TOnOCyfH4/edit?usp=sharing

Simulador de cuota Interbank: https://interbank.pe/tarjetas/tarjetas-credito/simulador-cuota",https://i.ytimg.com/vi/1ISPibwIVQA/hqdefault.jpg,https://www.youtube.com/watch?v=1ISPibwIVQA
Ie-FqoNGqLA,UCUEOHBht8pnQhQvCfIcl-gg,Extraer valores de una celda [Google Sheet] [Excel] ENCONTRAR - IZQUIERDA,2024-07-06 05:00:13+00:00,452,,https://i.ytimg.com/vi/Ie-FqoNGqLA/hqdefault.jpg,https://www.youtube.com/watch?v=Ie-FqoNGqLA
lcOQNnj3lwQ,UCUEOHBht8pnQhQvCfIcl-gg,Rellenar columnas con celdas en blanco en excel [Excel] [Power Query],2024-05-17 13:30:18+00:00,452,,https://i.ytimg.com/vi/lcOQNnj3lwQ/hqdefault.jpg,https://www.youtube.com/watch?v=lcOQNnj3lwQ
7q20ukuXuN8,UCUEOHBht8pnQhQvCfIcl-gg,Separar datos en columnas en excel [Archivo CSV a excel] [Delimitado por comas] [Texto en columnas],2024-05-17 13:28:19+00:00,286,,https://i.ytimg.com/vi/7q20ukuXuN8/hqdefault.jpg,https://www.youtube.com/watch?v=7q20ukuXuN8
bZgmdcD9THA,UCUEOHBht8pnQhQvCfIcl-gg,Comparar periodos en Power BI | Año actual vs Año anterior [SAMEPERIODLASTYEAR] [Video #6],2024-05-12 12:28:11+00:00,2260,"✓ Descargar Contoso: https://www.microsoft.com/en-us/download/details.aspx?id=46801

✓ Archivo Configuraciones de Formato: https://docs.google.com/presentation/d/1UMC21lN0uR4RkRT1S7VxsZt8LWC4p6BT/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true",https://i.ytimg.com/vi/bZgmdcD9THA/hqdefault.jpg,https://www.youtube.com/watch?v=bZgmdcD9THA
gKrXqZNAV1Y,UCUEOHBht8pnQhQvCfIcl-gg,Comparar periodos en Power BI | Año actual vs Año anterior [SAMEPERIODLASTYEAR] [Video #7] | parte 2,2024-05-12 12:26:26+00:00,1103,"✓ Descargar Contoso: https://www.microsoft.com/en-us/download/details.aspx?id=46801

✓ Archivo Configuraciones de Formato: https://docs.google.com/presentation/d/1UMC21lN0uR4RkRT1S7VxsZt8LWC4p6BT/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true",https://i.ytimg.com/vi/gKrXqZNAV1Y/hqdefault.jpg,https://www.youtube.com/watch?v=gKrXqZNAV1Y
b94_Fgq1uM0,UCUEOHBht8pnQhQvCfIcl-gg,Dar formato a mi informe en Power BI - Modelo Contoso [Video #5],2024-05-08 09:03:01+00:00,1929,"✓ Descargar Contoso: https://www.microsoft.com/en-us/download/details.aspx?id=46801

✓ Archivo Configuraciones de Formato: https://docs.google.com/presentation/d/1UMC21lN0uR4RkRT1S7VxsZt8LWC4p6BT/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true

✓ Video Complementario:
https://youtu.be/6rc09OdwHlk",https://i.ytimg.com/vi/b94_Fgq1uM0/hqdefault.jpg,https://www.youtube.com/watch?v=b94_Fgq1uM0
YC6d_IxCfPo,UCUEOHBht8pnQhQvCfIcl-gg,Creando mi primer dashboard en Power BI - Modelo Contoso [Video #4],2024-05-07 09:48:05+00:00,1355,✓ Descargar Contoso: https://www.microsoft.com/en-us/download/details.aspx?id=46801,https://i.ytimg.com/vi/YC6d_IxCfPo/hqdefault.jpg,https://www.youtube.com/watch?v=YC6d_IxCfPo
PPTTWwot8uw,UCUEOHBht8pnQhQvCfIcl-gg,"PARTE 7 | Aprende SQL desde cero | ORDER BY, GROUP BY, SUM(), HAVING, LIMIT, LEN, LIKE",2024-03-10 09:32:17+00:00,1763,https://www.sql-practice.com/,https://i.ytimg.com/vi/PPTTWwot8uw/hqdefault.jpg,https://www.youtube.com/watch?v=PPTTWwot8uw
iMbfo-nXbOg,UCUEOHBht8pnQhQvCfIcl-gg,"PARTE 6 | Aprende SQL desde cero | ORDER BY, GROUP BY, HAVING COUNT(), UNION ALL",2024-03-09 13:57:08+00:00,2083,https://www.sql-practice.com/,https://i.ytimg.com/vi/iMbfo-nXbOg/hqdefault.jpg,https://www.youtube.com/watch?v=iMbfo-nXbOg
Aeue3yzSc4M,UCUEOHBht8pnQhQvCfIcl-gg,"PARTE 5 | Aprende SQL desde cero | GROUP BY, COUNT(), HAVING COUNT(), LEN(), JOIN, ON, SUM()",2024-03-09 03:12:32+00:00,2398,https://www.sql-practice.com/,https://i.ytimg.com/vi/Aeue3yzSc4M/hqdefault.jpg,https://www.youtube.com/watch?v=Aeue3yzSc4M
DFETYUUNO18,UCUEOHBht8pnQhQvCfIcl-gg,"PARTE 4 | Aprende SQL desde cero | COUNT(), DISTINCT, WHERE, IS NOT NULL,",2024-03-08 08:33:05+00:00,738,https://www.sql-practice.com/,https://i.ytimg.com/vi/DFETYUUNO18/hqdefault.jpg,https://www.youtube.com/watch?v=DFETYUUNO18
6mBufYO1YR8,UCUEOHBht8pnQhQvCfIcl-gg,"PARTE 3 | Aprende SQL desde cero | JOIN, ON, COUNT(), WHERE",2024-03-08 08:30:09+00:00,1083,https://www.sql-practice.com/,https://i.ytimg.com/vi/6mBufYO1YR8/hqdefault.jpg,https://www.youtube.com/watch?v=6mBufYO1YR8
FXk9SQvqFFs,UCUEOHBht8pnQhQvCfIcl-gg,"PARTE 2 | Aprende SQL desde cero | SELECT, WHERE, LIKE, IS, NULL, UPDATE, SET, CONCAT, BETWEEN, AS",2024-03-08 05:53:46+00:00,993,https://www.sql-practice.com/,https://i.ytimg.com/vi/FXk9SQvqFFs/hqdefault.jpg,https://www.youtube.com/watch?v=FXk9SQvqFFs
7EhEb5ojYZw,UCUEOHBht8pnQhQvCfIcl-gg,PARTE 1 | Aprende SQL desde cero | SIN INSTALAR NINGÚN PROGRAMA,2024-03-08 05:50:12+00:00,427,https://www.sql-practice.com/,https://i.ytimg.com/vi/7EhEb5ojYZw/hqdefault.jpg,https://www.youtube.com/watch?v=7EhEb5ojYZw
yZ8DSleduDs,UCUEOHBht8pnQhQvCfIcl-gg,Esquema Estrella en Power BI [Video #2],2024-02-06 20:00:22+00:00,789,"✓ Documentación Esquema Estrella: https://learn.microsoft.com/es-es/power-bi/guidance/star-schema

✓ Descargar Contoso: https://www.microsoft.com/en-us/download/details.aspx?id=46801",https://i.ytimg.com/vi/yZ8DSleduDs/hqdefault.jpg,https://www.youtube.com/watch?v=yZ8DSleduDs
kPT8l-XKm8A,UCUEOHBht8pnQhQvCfIcl-gg,Normalización y Desnormalización de Tablas [Conceptos Básicos de Power BI] [Video #3],2024-02-06 20:00:16+00:00,628,✓ Descargar Contoso: https://www.microsoft.com/en-us/download/details.aspx?id=46801,https://i.ytimg.com/vi/kPT8l-XKm8A/hqdefault.jpg,https://www.youtube.com/watch?v=kPT8l-XKm8A
2eUOg1Vmt7Y,UCUEOHBht8pnQhQvCfIcl-gg,Descargar modelo de datos CONTOSO para Power BI [Video #1],2024-02-06 20:00:02+00:00,246,✓ Descargar Contoso: https://www.microsoft.com/en-us/download/details.aspx?id=46801,https://i.ytimg.com/vi/2eUOg1Vmt7Y/hqdefault.jpg,https://www.youtube.com/watch?v=2eUOg1Vmt7Y
9xx1KaBQxVQ,UCUEOHBht8pnQhQvCfIcl-gg,Explorador de Usuario [Google Analytics 4] [GA4],2024-01-31 16:08:20+00:00,683,,https://i.ytimg.com/vi/9xx1KaBQxVQ/hqdefault.jpg,https://www.youtube.com/watch?v=9xx1KaBQxVQ
YI0_i2mVva0,UCUEOHBht8pnQhQvCfIcl-gg,Explorador de Rutas [Google Analytics 4] [GA4],2024-01-31 16:08:01+00:00,620,,https://i.ytimg.com/vi/YI0_i2mVva0/hqdefault.jpg,https://www.youtube.com/watch?v=YI0_i2mVva0
6rc09OdwHlk,UCUEOHBht8pnQhQvCfIcl-gg,Como crear un menú de navegación en Power Bi [Menú interactivo] [Power Bi],2024-01-28 23:19:18+00:00,638,,https://i.ytimg.com/vi/6rc09OdwHlk/hqdefault.jpg,https://www.youtube.com/watch?v=6rc09OdwHlk
yiDhqGdxFPs,UCUEOHBht8pnQhQvCfIcl-gg,Usuarios en GA4 [Google Analytics 4],2024-01-24 08:00:29+00:00,1010,"Interacción de Usuarios: https://support.google.com/analytics/answer/11109416#user-engagement

Métricas de GA4: https://support.google.com/analytics/answer/11986666?hl=es#zippy=%2Csecciones-de-este-art%C3%ADculo",https://i.ytimg.com/vi/yiDhqGdxFPs/hqdefault.jpg,https://www.youtube.com/watch?v=yiDhqGdxFPs
W8clxC5S3dU,UCUEOHBht8pnQhQvCfIcl-gg,Cómo crear informes personalizados en GA4 [Explorar] [Google Analytics 4],2024-01-24 08:00:24+00:00,598,,https://i.ytimg.com/vi/W8clxC5S3dU/hqdefault.jpg,https://www.youtube.com/watch?v=W8clxC5S3dU
dHx1iSHHwx4,UCUEOHBht8pnQhQvCfIcl-gg,Configuración de Mi centro de Anuncios [Google],2024-01-17 14:00:26+00:00,479,,https://i.ytimg.com/vi/dHx1iSHHwx4/hqdefault.jpg,https://www.youtube.com/watch?v=dHx1iSHHwx4
Xnd-Ygs7U3Y,UCUEOHBht8pnQhQvCfIcl-gg,Cómo se analiza las sesiones en GA4 [Modificar el umbral de 30 minutos],2024-01-17 14:00:19+00:00,1088,,https://i.ytimg.com/vi/Xnd-Ygs7U3Y/hqdefault.jpg,https://www.youtube.com/watch?v=Xnd-Ygs7U3Y
AtGVhnK5jRo,UCUEOHBht8pnQhQvCfIcl-gg,Activar Google Signals en Google Analytics GA4,2024-01-10 14:00:10+00:00,669,,https://i.ytimg.com/vi/AtGVhnK5jRo/hqdefault.jpg,https://www.youtube.com/watch?v=AtGVhnK5jRo
7beGTcu4wOY,UCUEOHBht8pnQhQvCfIcl-gg,Informes de GOOGLE ANALYTICS GA4 [PARA PRINCIPIANTES] [COLECCIONES/CARPETAS/INFORMES] #6,2024-01-10 14:00:04+00:00,802,,https://i.ytimg.com/vi/7beGTcu4wOY/hqdefault.jpg,https://www.youtube.com/watch?v=7beGTcu4wOY
N5qEWgYkGwk,UCUEOHBht8pnQhQvCfIcl-gg,Crear eventos personalizados desde GOOGLE ANALYTICS GA4 [PARA PRINCIPIANTES] [2024] #4,2024-01-01 19:02:01+00:00,1275,"1. Vista de depuración (Debugview) 2:10
2. Eventos de Google Analytics 3:33
3. Creación de eventos personalizados 4:30
4. Evento de Page View personalizado 6:00
5. Evento de Click personalizado 11:50
6. Evento de formulario personalizado 17:08",https://i.ytimg.com/vi/N5qEWgYkGwk/hqdefault.jpg,https://www.youtube.com/watch?v=N5qEWgYkGwk
jJT2Pjgug7s,UCUEOHBht8pnQhQvCfIcl-gg,Crear conversiones en GOOGLE ANALYTICS GA4 [PARA PRINCIPIANTES] [CONCEPTOS BÁSICOS] [2024] #5,2024-01-01 19:02:01+00:00,808,,https://i.ytimg.com/vi/jJT2Pjgug7s/hqdefault.jpg,https://www.youtube.com/watch?v=jJT2Pjgug7s
AARzy2sfqVw,UCUEOHBht8pnQhQvCfIcl-gg,Como iniciar con GOOGLE ANALYTICS GA4 [BLOGGER] [PARA PRINCIPIANTES] [2024] #2,2024-01-01 18:46:25+00:00,1260,"1. Creando una web (blog) con Blogger 1:10
2. Crear una entrada en el blog 2:49
3. Conectar la web con GA4 5:55
4. ID de medición g-xxxxxxxxxx 8:00
5. Instalar extensión Google Analytics Debugger 8:40
6. Vista de depuración (Debugview) 10:30",https://i.ytimg.com/vi/AARzy2sfqVw/hqdefault.jpg,https://www.youtube.com/watch?v=AARzy2sfqVw
rSYSSOP3h2k,UCUEOHBht8pnQhQvCfIcl-gg,Como crear una cuenta de GOOGLE ANALYTICS GA4 [FACIL Y RÁPIDO] [PARA PRINCIPIANTES] [2024] #1,2024-01-01 18:46:12+00:00,455,"1. Creando una cuenta desde cero
2. Cuentas y Propiedades 0:24
3. Webs gratuitas para usar GA4 (Blogger y google site) 2:00
4. Elegir objetivos e negocio 3:13",https://i.ytimg.com/vi/rSYSSOP3h2k/hqdefault.jpg,https://www.youtube.com/watch?v=rSYSSOP3h2k
QueSk8MsubI,UCUEOHBht8pnQhQvCfIcl-gg,Eventos de Conversión automáticos de GOOGLE ANALYTICS GA4 [EVENTOS DE CONVERSION MEJORADA] [2024] #3,2024-01-01 14:00:11+00:00,1216,"1. ¿Es necesario usar Google Tag Manager GA4?
2. Eventos de medición mejorada de GA4 (configuración) 1:03
3. Eventos de medición mejorada de GA4 (explicación) 3:18
4. Debug View 5:35
5. Evento de Page View 6:20
6. Evento de Click 7:31
7. Evento de File_download 9:12
8. Evento form_start 11:30 
9. Evento video_start 14:34
10. Evento view_search_result 17:59",https://i.ytimg.com/vi/QueSk8MsubI/hqdefault.jpg,https://www.youtube.com/watch?v=QueSk8MsubI
Q6vUPD3f4bs,UCUEOHBht8pnQhQvCfIcl-gg,Comparar Periodos sin usar DAX | Power BI | Editar interacciones,2023-12-13 20:00:23+00:00,288,,https://i.ytimg.com/vi/Q6vUPD3f4bs/hqdefault.jpg,https://www.youtube.com/watch?v=Q6vUPD3f4bs
kJzw5JPC6AI,UCUEOHBht8pnQhQvCfIcl-gg,Cómo agregar un grafico al pasar el cursor | Power BI | TOOLTIP,2023-12-13 01:48:46+00:00,305,"📌Descarga de Archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing",https://i.ytimg.com/vi/kJzw5JPC6AI/hqdefault.jpg,https://www.youtube.com/watch?v=kJzw5JPC6AI
1OxYQbmdW-Y,UCUEOHBht8pnQhQvCfIcl-gg,17. SWITCH vs IF en POWER BI [descuento por rango de edades],2023-09-14 13:00:03+00:00,1916,"📌Descarga de archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing",https://i.ytimg.com/vi/1OxYQbmdW-Y/hqdefault.jpg,https://www.youtube.com/watch?v=1OxYQbmdW-Y
HvXbln87KY0,UCUEOHBht8pnQhQvCfIcl-gg,16. RELATED en Power Bi [Como usar valores de otra tabla en mi análisis],2023-09-14 08:38:56+00:00,1097,"📌Descarga de archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing

📌Notas:
*Related funciona en la tabla de muchos, porque dicha función extrae solo un valor de la tabla de valores únicos.",https://i.ytimg.com/vi/HvXbln87KY0/hqdefault.jpg,https://www.youtube.com/watch?v=HvXbln87KY0
Im9z2T57eEw,UCUEOHBht8pnQhQvCfIcl-gg,15. DATEDIFF vs YEARFRAC en POWER BI [Cómo calcular la diferencia entre 2 fechas],2023-09-13 13:00:12+00:00,789,"📌Descarga de archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing",https://i.ytimg.com/vi/Im9z2T57eEw/hqdefault.jpg,https://www.youtube.com/watch?v=Im9z2T57eEw
bOvsWX2Mgmg,UCUEOHBht8pnQhQvCfIcl-gg,14. Cómo usar la función IF en POWER BI [Usando variables],2023-09-11 13:00:24+00:00,936,"📌Descarga de archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing",https://i.ytimg.com/vi/bOvsWX2Mgmg/hqdefault.jpg,https://www.youtube.com/watch?v=bOvsWX2Mgmg
IQPxO_NmSJk,UCUEOHBht8pnQhQvCfIcl-gg,13. Cómo usar la función IF en POWER BI,2023-09-11 13:00:12+00:00,1641,"📌Descarga de archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing

*Para usarlo en medidas se puede combinar con CALCULATE, pero en columnas calculadas es mucho más sencillo.",https://i.ytimg.com/vi/IQPxO_NmSJk/hqdefault.jpg,https://www.youtube.com/watch?v=IQPxO_NmSJk
PGZNyTVcZbI,UCUEOHBht8pnQhQvCfIcl-gg,12. DISTINTCOUNT en Power BI [Como contabilizar los pedidos de un criterio en específico],2023-08-31 14:00:26+00:00,1460,"📌Descarga de Archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing

📌 Lista de funciones Count
https://docs.google.com/document/d/1N7OML5CpeCHYrcqzA_OXU-ceP4E7jK2v/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true",https://i.ytimg.com/vi/PGZNyTVcZbI/hqdefault.jpg,https://www.youtube.com/watch?v=PGZNyTVcZbI
ci1hFXvOMjw,UCUEOHBht8pnQhQvCfIcl-gg,11. RANKX en Power BI [Como generar un ranking de productos],2023-08-30 14:00:20+00:00,1148,"📌Descarga de Archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing

📌Notas
*La medida creada se ha probado en una tabla (en el ejemplo), pero podría  cambiarse a un gráfico y luego usar formato condicional con la medida RANKX para resaltar valores.
*En el parámetro ""Ties"" se activa por defecto la opción ""SKIP"" que va a contar los valores repetidos según el ranking, es decir si hay 5 repetidos contará 5 posiciones, mientras que la opción ""DENSE"" los repetidos se muestran con un solo valor.
*La función RANK es muy similar, pero permite pasarle un segundo criterio de orden, esto ayuda cuando hay valores repetidos en un criterio. (min 7 video complementario 2)


📌Videos complementarios
https://www.youtube.com/watch?v=dK82cBUfwK4
https://www.youtube.com/watch?v=xqIdz444KzM&list=LL&index=4",https://i.ytimg.com/vi/ci1hFXvOMjw/hqdefault.jpg,https://www.youtube.com/watch?v=ci1hFXvOMjw
G0pKbjeeTMs,UCUEOHBht8pnQhQvCfIcl-gg,10. AVERAGE vs AVERAGEX en Power BI [Ejemplo analizando ticket promedio],2023-08-28 13:30:08+00:00,1207,"📌Descarga de Archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing",https://i.ytimg.com/vi/G0pKbjeeTMs/hqdefault.jpg,https://www.youtube.com/watch?v=G0pKbjeeTMs
_ofTsPs9mT8,UCUEOHBht8pnQhQvCfIcl-gg,9. ALL y ALLSELECTED en Power Bi [Cálculo de porcentajes],2023-08-26 21:26:35+00:00,1584,"📌Descarga de Archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing",https://i.ytimg.com/vi/_ofTsPs9mT8/hqdefault.jpg,https://www.youtube.com/watch?v=_ofTsPs9mT8
EVkg5zFPcMs,UCUEOHBht8pnQhQvCfIcl-gg,Ticket Promedio [Promedio del cliente Vs. Promedio del pedido],2023-08-26 14:43:34+00:00,1102,"📌Descargar archivo: 
https://docs.google.com/spreadsheets/d/1F-Pk5sr_XEe9bpsxT8w25bo0K4pvmJD5/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true",https://i.ytimg.com/vi/EVkg5zFPcMs/hqdefault.jpg,https://www.youtube.com/watch?v=EVkg5zFPcMs
2s7evXo3BkI,UCUEOHBht8pnQhQvCfIcl-gg,8. Summarize Vs Group By [El problema de la eficiencia al usar Summarize],2023-08-26 14:00:02+00:00,734,"📌Descarga de Archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing


📌 Videos complementarios
https://www.youtube.com/watch?v=kZfz9QUvSl0
https://www.youtube.com/watch?v=sPJyESLn3cM


📌Documentación:
https://learn.microsoft.com/en-us/dax/groupby-function-dax
https://learn.microsoft.com/en-us/dax/summarize-function-dax",https://i.ytimg.com/vi/2s7evXo3BkI/hqdefault.jpg,https://www.youtube.com/watch?v=2s7evXo3BkI
xsptE33QWNE,UCUEOHBht8pnQhQvCfIcl-gg,Como instalar python en excel 2023 [Qué es microsoft insider],2023-08-25 12:19:10+00:00,125,,https://i.ytimg.com/vi/xsptE33QWNE/hqdefault.jpg,https://www.youtube.com/watch?v=xsptE33QWNE
qr6ATPTgl20,UCUEOHBht8pnQhQvCfIcl-gg,"7. Operadores IN,OR,SEARCH, RIGHT, LEFT [Como crear tablas filtradas en Power BI]",2023-08-23 23:00:31+00:00,1184,"📌CONJUNCIONES PARA LOS FILTROS:
*(II) Conjunción O
*(&&) Conjunción Y
*(IN) Conjunción Y (las categorías pertenecen a una sola columna)
*(NOT) Condición excluyente
*(SEARCH) Busca un valor dentro de un filtro
*(LEFT) (RIGTH) Busca un valor por posición.


📌Archivo de Conjunciones:
https://docs.google.com/document/d/1vj7MO7TxL-GaYMww6xuEQMo7lM4gMAXl/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true


📌Descarga de Archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing",https://i.ytimg.com/vi/qr6ATPTgl20/hqdefault.jpg,https://www.youtube.com/watch?v=qr6ATPTgl20
eO7e64yu3Kk,UCUEOHBht8pnQhQvCfIcl-gg,"6. CALCULATETABLE en Power Bi [Crear tablas filtradas, Diferencia entre Calculatetable y Filter]",2023-08-19 22:58:03+00:00,889,"📌CONJUNCIONES PARA LOS FILTROS:
*(II) Conjunción O
*(&&) Conjunción Y
*(IN) Conjunción Y (las categorías pertenecen a una sola columna)
*(NOT) Condición excluyente
*(SEARCH) Busca un valor dentro de un filtro
*(LEFT) (RIGTH) Busca un valor por posición.


📌Descarga de Archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing


📌Archivo de filtros: https://docs.google.com/document/d/1rARIMN85iRDt6eiGcUg15j0Xh7OtS1WR/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true


📌 Video complementario (CALCULATETABLE vs FILTER): https://www.youtube.com/watch?v=zMbbo013Pto


📌Documentación:
- https://learn.microsoft.com/en-us/dax/calculatetable-function-dax
-https://learn.microsoft.com/en-us/dax/filter-function-dax
- https://learn.microsoft.com/es-es/dax/best-practices/dax-avoid-avoid-filter-as-filter-argument",https://i.ytimg.com/vi/eO7e64yu3Kk/hqdefault.jpg,https://www.youtube.com/watch?v=eO7e64yu3Kk
pcSv3TjR5ZQ,UCUEOHBht8pnQhQvCfIcl-gg,"5. FILTER en Power BI [Crear tablas filtradas, Diferencia con Calculate]",2023-08-19 22:55:34+00:00,1969,"📌CONJUNCIONES PARA LOS FILTROS:
*(II) Conjunción O
*(&&) Conjunción Y
*(IN) Conjunción Y (las categorías pertenecen a una sola columna)
*(NOT) Condición excluyente
*(SEARCH) Busca un valor dentro de un filtro
*(LEFT) (RIGTH) Busca un valor por posición 


📌NOTAS IMPORTANTES: 
*Cuando las tablas tienen una gran cantidad de datos se recomienda usar CALCULATABLE que funciona igual que FILTER, la principal diferencia es que no admite medidas en su expresión de filtro.


📌 Video complementario (CALCULATETABLE vs FILTER):  https://www.youtube.com/watch?v=zMbbo013Pto


📌Descarga de archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing


📌Archivo de filtros: https://docs.google.com/document/d/1rARIMN85iRDt6eiGcUg15j0Xh7OtS1WR/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true

📌 Documentación: 
https://learn.microsoft.com/es-es/dax/best-practices/dax-avoid-avoid-filter-as-filter-argument
https://learn.microsoft.com/en-us/dax/filter-function-dax
https://learn.microsoft.com/en-us/dax/calculatetable-function-dax",https://i.ytimg.com/vi/pcSv3TjR5ZQ/hqdefault.jpg,https://www.youtube.com/watch?v=pcSv3TjR5ZQ
IAjVUpwzMGo,UCUEOHBht8pnQhQvCfIcl-gg,4. CALCULATE en Power BI  [Cómo entender la función DAX y los errores más comunes al usarlo],2023-08-17 12:00:22+00:00,910,"📌CONJUNCIONES PARA LOS FILTROS:
*(II) Conjunción O.
*(&&) (,) Conjunción Y.  
*(IN) Conjunción Y (las categorías pertenecen a una sola columna)
*(NOT) Condición excluyente
*(SEARCH) Busca un valor dentro de un filtro
*(LEFT) (RIGTH) Busca un valor por posición 


📌NOTAS IMPORTANTES
*Calculate te devuelve una medida haciendo uso de un filtro en una tabla.
*Calculatetable te devuelve una tabla haciendo uso de un filtro en una tabla.
*Al usar Calculate, no podemos utilizar medidas como expresiones de filtro, en caso se necesite hacer eso, tendríamos que anidarle una tabla creada con Filter (si permite filtros con medidas)


📌VIDEOS COMPLEMENARIOS
https://www.youtube.com/watch?v=zMbbo013Pto&list=LL&index=2
https://www.youtube.com/watch?v=P4B9FbzrotM


📌Descarga de archivos:
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing",https://i.ytimg.com/vi/IAjVUpwzMGo/hqdefault.jpg,https://www.youtube.com/watch?v=IAjVUpwzMGo
ee-gYMaH1Rk,UCUEOHBht8pnQhQvCfIcl-gg,Contar datos repetidos en Excel [Aplicaciones de CONTAR.SI],2023-08-16 08:00:16+00:00,866,"Descarga de archivo:
https://docs.google.com/spreadsheets/d/1PJK06bfobzKaInzNGMAtJubi_RcaA24p/edit?usp=sharing&ouid=111287661826122127288&rtpof=true&sd=true",https://i.ytimg.com/vi/ee-gYMaH1Rk/hqdefault.jpg,https://www.youtube.com/watch?v=ee-gYMaH1Rk
hipquVDxH70,UCUEOHBht8pnQhQvCfIcl-gg,3. SUM y SUMX en Power BI [Explicado en Excel y Power BI],2023-08-15 12:00:27+00:00,425,"📌Descarga de Archivo: 
https://drive.google.com/drive/folders/1w41Ka4vgTT46tNDuMlNLU4n0OosLNDD0?usp=sharing",https://i.ytimg.com/vi/hipquVDxH70/hqdefault.jpg,https://www.youtube.com/watch?v=hipquVDxH70
BUC65TLIGf8,UCUEOHBht8pnQhQvCfIcl-gg,1. Ordenar Medidas DAX en POWER BI [Crear carpetas y organizar medidas],2023-08-14 07:18:23+00:00,356,"📌Notas:
En algunos casos es necesario dejar la medida en la misma tabla, por ejemplo, cuando intentamos utilizar alguna medida en la función Summarize, esta solo aceptará medidas que estén en la misma tabla que se quiera resumir.",https://i.ytimg.com/vi/BUC65TLIGf8/hqdefault.jpg,https://www.youtube.com/watch?v=BUC65TLIGf8
